ZDB-GENE-030131-8104	flj13639		flj13639	
ZDB-GENE-030131-8106	npffr1		neuropeptide FF receptor 1	
ZDB-GENE-030131-8107	calb1		calbindin 1	
ZDB-GENE-030131-8108	wu:fj53a09		wu:fj53a09	
ZDB-GENE-030131-8109	myl1		myosin, light chain 1, alkali; skeletal, fast	
ZDB-GENE-030131-8110	si:dkey-7j14.5		si:dkey-7j14.5	
ZDB-GENE-030131-8112	eef2l2		eukaryotic translation elongation factor 2, like 2	
ZDB-GENE-030131-8114	wu:fj53d07		wu:fj53d07	
ZDB-GENE-030131-8115	pcloa		piccolo presynaptic cytomatrix protein a	
ZDB-GENE-030131-8117	wu:fj53f12		wu:fj53f12	
ZDB-GENE-030131-8118	si:ch211-259g3.4		si:ch211-259g3.4	
ZDB-GENE-030131-8119	wu:fj53h01		wu:fj53h01	
ZDB-GENE-030131-812	wu:fb49g01		wu:fb49g01	
ZDB-GENE-030131-8121	wu:fj54a04		wu:fj54a04	
ZDB-GENE-030131-8124	wu:fj54b06		wu:fj54b06	
ZDB-GENE-030131-8125	wu:fj54b11		wu:fj54b11	
ZDB-GENE-030131-8130	wu:fj54e12		wu:fj54e12	
ZDB-GENE-030131-8131	klhl17		kelch-like family member 17	
ZDB-GENE-030131-8134	cttnbp2		cortactin binding protein 2	
ZDB-GENE-030131-8137	ube2ql1		ubiquitin-conjugating enzyme E2Q family-like 1	
ZDB-GENE-030131-8139	wu:fj55b09		wu:fj55b09	
ZDB-GENE-030131-8142	ppp4r3b		protein phosphatase 4, regulatory subunit 3B	
ZDB-GENE-030131-8148	wu:fj55h09		wu:fj55h09	
ZDB-GENE-030131-815	wu:fb49h10		wu:fb49h10	
ZDB-GENE-030131-8152	wu:fj56a08		wu:fj56a08	
ZDB-GENE-030131-8155	zwi		zwilling	
ZDB-GENE-030131-8156	wu:fj56b12		wu:fj56b12	
ZDB-GENE-030131-8158	si:dkey-174m14.3		si:dkey-174m14.3	
ZDB-GENE-030131-8159	wu:fj56e06		wu:fj56e06	
ZDB-GENE-030131-8161	wu:fj56g03		wu:fj56g03	
ZDB-GENE-030131-8162	gprc5ba		G protein-coupled receptor, class C, group 5, member Ba	
ZDB-GENE-030131-8166	wu:fj57b04		wu:fj57b04	
ZDB-GENE-030131-8168	msl1a		male-specific lethal 1 homolog a (Drosophila)	
ZDB-GENE-030131-8171	cdr2l		cerebellar degeneration-related protein 2-like	
ZDB-GENE-030131-8173	tomm70a		translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)	
ZDB-GENE-030131-8175	h3f3c		H3 histone, family 3C	
ZDB-GENE-030131-8176	wu:fj58c09		wu:fj58c09	
ZDB-GENE-030131-8178	wu:fj58d02		wu:fj58d02	
ZDB-GENE-030131-8179	rbl1		retinoblastoma-like 1 (p107)	
ZDB-GENE-030131-8180	wu:fj58e07		wu:fj58e07	
ZDB-GENE-030131-8181	wu:fj58f01		wu:fj58f01	
ZDB-GENE-030131-8182	wu:fj58g06		wu:fj58g06	
ZDB-GENE-030131-8185	wu:fj59a02		wu:fj59a02	
ZDB-GENE-030131-8187	slc6a17		solute carrier family 6 (neutral amino acid transporter), member 17	
ZDB-GENE-030131-8188	wu:fj59a07		wu:fj59a07	
ZDB-GENE-030131-819	wu:fb50a07		wu:fb50a07	
ZDB-GENE-030131-8190	wu:fj59b03		wu:fj59b03	
ZDB-GENE-030131-8191	prkcea		protein kinase C, epsilon a	
ZDB-GENE-030131-8192	wu:fj59c10		wu:fj59c10	
ZDB-GENE-030131-8195	psd3l		pleckstrin and Sec7 domain containing 3, like	
ZDB-GENE-030131-8196	gabrb2		gamma-aminobutyric acid (GABA) A receptor, beta 2	
ZDB-GENE-030131-8198	mtrf1l		mitochondrial translational release factor 1-like	
ZDB-GENE-030131-8199	wu:fj59f02		wu:fj59f02	
ZDB-GENE-030131-82	hipk3b		homeodomain interacting protein kinase 3b	
ZDB-GENE-030131-8200	wu:fj59f04		wu:fj59f04	
ZDB-GENE-030131-8201	nmnat2		nicotinamide nucleotide adenylyltransferase 2	
ZDB-GENE-030131-8202	wu:fj59g11		wu:fj59g11	
ZDB-GENE-030131-8203	sdk2b		sidekick cell adhesion molecule 2b	
ZDB-GENE-030131-8204	qrich1		glutamine-rich 1	
ZDB-GENE-030131-8205	wu:fj59h10		wu:fj59h10	
ZDB-GENE-030131-8207	mylka		myosin, light chain kinase a	
ZDB-GENE-030131-8208	sez6a		seizure related 6 homolog a	
ZDB-GENE-030131-8210	loxl3b		lysyl oxidase-like 3b	
ZDB-GENE-030131-8212	wu:fj60e06		wu:fj60e06	
ZDB-GENE-030131-8214	scg2a		secretogranin II (chromogranin C) a	
ZDB-GENE-030131-8215	si:dkey-89b17.4		si:dkey-89b17.4	
ZDB-GENE-030131-8216	wu:fj60h02		wu:fj60h02	
ZDB-GENE-030131-8217	si:dkey-231j24.3		si:dkey-231j24.3	
ZDB-GENE-030131-822	tpd52l2b		tumor protein D52-like 2b	
ZDB-GENE-030131-8222	wu:fj61b06		wu:fj61b06	
ZDB-GENE-030131-8224	wu:fj61b10		wu:fj61b10	
ZDB-GENE-030131-8225	vamp2		vesicle-associated membrane protein 2	
ZDB-GENE-030131-8226	slc48a1b		solute carrier family 48 (heme transporter), member 1b	
ZDB-GENE-030131-8227	mrpl3		mitochondrial ribosomal protein L3	
ZDB-GENE-030131-8228	hcn2b		hyperpolarization activated cyclic nucleotide-gated potassium channel 2b	
ZDB-GENE-030131-8229	rhag		Rh-associated glycoprotein	
ZDB-GENE-030131-823	gnb1a		guanine nucleotide binding protein (G protein), beta polypeptide 1a	
ZDB-GENE-030131-8231	wu:fj61e03		wu:fj61e03	
ZDB-GENE-030131-8236	wu:fj61g12		wu:fj61g12	
ZDB-GENE-030131-8244	wu:fj62d01		wu:fj62d01	
ZDB-GENE-030131-8245	wu:fj62d02		wu:fj62d02	
ZDB-GENE-030131-8246	ttbk2b		tau tubulin kinase 2b	
ZDB-GENE-030131-8247	ppdpfb		pancreatic progenitor cell differentiation and proliferation factor b	
ZDB-GENE-030131-8249	wu:fj62g02		wu:fj62g02	
ZDB-GENE-030131-825	csnk1da		casein kinase 1, delta a	
ZDB-GENE-030131-8251	wu:fj62g07		wu:fj62g07	
ZDB-GENE-030131-8254	wu:fj63a01		wu:fj63a01	
ZDB-GENE-030131-8255	cramp1		cramped chromatin regulator homolog 1	
ZDB-GENE-030131-8256	ak5		adenylate kinase 5	
ZDB-GENE-030131-8257	wu:fj63a10		wu:fj63a10	
ZDB-GENE-030131-8258	wu:fj63b07		wu:fj63b07	
ZDB-GENE-030131-8261	wu:fj63c06		wu:fj63c06	
ZDB-GENE-030131-8262	wu:fj63c09		wu:fj63c09	
ZDB-GENE-030131-8263	hid1a		HID1 domain containing a	
ZDB-GENE-030131-8264	sin3b		SIN3 transcription regulator family member B	
ZDB-GENE-030131-8265	gpr88		G protein-coupled receptor 88	
ZDB-GENE-030131-8268	wu:fj63e05		wu:fj63e05	
ZDB-GENE-030131-827	wu:fb50c09		wu:fb50c09	
ZDB-GENE-030131-8274	nt5dc1		5'-nucleotidase domain containing 1	
ZDB-GENE-030131-8276	si:dkey-250d21.1		si:dkey-250d21.1	
ZDB-GENE-030131-8277	gna13b		guanine nucleotide binding protein (G protein), alpha 13b	
ZDB-GENE-030131-8278	eef1a1a		eukaryotic translation elongation factor 1 alpha 1a	
ZDB-GENE-030131-8279	si:ch211-51e12.7		si:ch211-51e12.7	
ZDB-GENE-030131-828	wu:fb50c11		wu:fb50c11	
ZDB-GENE-030131-8283	sys1		Sys1 golgi trafficking protein	
ZDB-GENE-030131-8284	lsm7		LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	
ZDB-GENE-030131-8285	wu:fj64g10		wu:fj64g10	
ZDB-GENE-030131-8286	wu:fj64h06		wu:fj64h06	
ZDB-GENE-030131-8290	sox4a		SRY (sex determining region Y)-box 4a	
ZDB-GENE-030131-8291	wu:fr83c08		wu:fr83c08	
ZDB-GENE-030131-8292	rcan1b		regulator of calcineurin 1b	
ZDB-GENE-030131-8295	prg4a		proteoglycan 4a	
ZDB-GENE-030131-8296	wu:fb08a06		wu:fb08a06	
ZDB-GENE-030131-830	wu:fb50d08		wu:fb50d08	
ZDB-GENE-030131-8300	wu:fb08b08		wu:fb08b08	
ZDB-GENE-030131-8301	ptprja		protein tyrosine phosphatase, receptor type, J a	
ZDB-GENE-030131-8303	si:ch1073-440b2.1		si:ch1073-440b2.1	
ZDB-GENE-030131-8304	tmsb4x		thymosin, beta 4 x	
ZDB-GENE-030131-8305	wu:fb08c08		wu:fb08c08	
ZDB-GENE-030131-8307	fam162a		family with sequence similarity 162, member A	
ZDB-GENE-030131-8308	calm1a		calmodulin 1a	
ZDB-GENE-030131-831	wu:fb50e01		wu:fb50e01	
ZDB-GENE-030131-8310	si:ch211-76l23.4		si:ch211-76l23.4	
ZDB-GENE-030131-8311	wu:fb08e11		wu:fb08e11	
ZDB-GENE-030131-8312	vps37a		vacuolar protein sorting 37A	
ZDB-GENE-030131-8315	wu:fb08f09		wu:fb08f09	
ZDB-GENE-030131-8316	wu:fb08f10		wu:fb08f10	
ZDB-GENE-030131-8317	wu:fb08f11		wu:fb08f11	
ZDB-GENE-030131-8319	fgfbp2a		fibroblast growth factor binding protein 2a	
ZDB-GENE-030131-8321	wu:fb08g08		wu:fb08g08	
ZDB-GENE-030131-8323	wu:fb08h06		wu:fb08h06	
ZDB-GENE-030131-8324	si:dkey-242g16.2		si:dkey-242g16.2	
ZDB-GENE-030131-8325	cotl1		coactosin-like F-actin binding protein 1	
ZDB-GENE-030131-8327	wu:fb09a01		wu:fb09a01	
ZDB-GENE-030131-833	wu:fb50e04		wu:fb50e04	
ZDB-GENE-030131-8330	si:dkey-238c7.12		si:dkey-238c7.12	
ZDB-GENE-030131-8332	si:dkey-204f11.64		si:dkey-204f11.64	
ZDB-GENE-030131-8333	wu:fb09b05		wu:fb09b05	
ZDB-GENE-030131-8334	wu:fb09b10		wu:fb09b10	
ZDB-GENE-030131-8335	tmed3		transmembrane p24 trafficking protein 3	
ZDB-GENE-030131-8336	wu:fb09b12		wu:fb09b12	
ZDB-GENE-030131-8337	wu:fb09c02		wu:fb09c02	
ZDB-GENE-030131-8338	wu:fb09c03		wu:fb09c03	
ZDB-GENE-030131-834	hiat1a		hippocampus abundant transcript 1a	
ZDB-GENE-030131-8341	wu:fb09c09		wu:fb09c09	
ZDB-GENE-030131-8344	cxl34c		CX chemokine ligand 34c	
ZDB-GENE-030131-8346	si:ch211-200o3.1		si:ch211-200o3.1	
ZDB-GENE-030131-8349	wu:fb09f03		wu:fb09f03	
ZDB-GENE-030131-8351	wu:fb09f07		wu:fb09f07	
ZDB-GENE-030131-8356	fhl3b		four and a half LIM domains 3b	
ZDB-GENE-030131-8357	si:ch211-213d14.2		si:ch211-213d14.2	
ZDB-GENE-030131-8358	WITHDRAWN:wu:fb09h10		WITHDRAWN:wu:fb09h10	
ZDB-GENE-030131-8359	wu:fb09h12		wu:fb09h12	
ZDB-GENE-030131-836	wu:fb50e10		wu:fb50e10	
ZDB-GENE-030131-8360	wu:fb10a02		wu:fb10a02	
ZDB-GENE-030131-8364	ndufb9		NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9	
ZDB-GENE-030131-8365	gnai2a		guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2a	
ZDB-GENE-030131-8366	wu:fb10b07		wu:fb10b07	
ZDB-GENE-030131-8369	aldoaa		aldolase a, fructose-bisphosphate, a	
ZDB-GENE-030131-8370	chmp1b		chromatin modifying protein 1B	
ZDB-GENE-030131-8371	wu:fb10c05		wu:fb10c05	
ZDB-GENE-030131-8373	col10a1a		collagen, type X, alpha 1a	
ZDB-GENE-030131-8374	si:ch73-21k16.5		si:ch73-21k16.5	
ZDB-GENE-030131-8376	pdxka		pyridoxal (pyridoxine, vitamin B6) kinase a	
ZDB-GENE-030131-8377	si:dkey-103k4.2		si:dkey-103k4.2	
ZDB-GENE-030131-8378	wu:fb10d09		wu:fb10d09	
ZDB-GENE-030131-8380	wu:fb10e05		wu:fb10e05	
ZDB-GENE-030131-8381	wu:fb10eo5		wu:fb10eo5	
ZDB-GENE-030131-8382	wu:fb10f04		wu:fb10f04	
ZDB-GENE-030131-8384	si:ch211-250e5.2		si:ch211-250e5.2	
ZDB-GENE-030131-8386	wu:fb10g03		wu:fb10g03	
ZDB-GENE-030131-8387	si:ch73-31d8.2		si:ch73-31d8.2	
ZDB-GENE-030131-8388	wu:fb10g10		wu:fb10g10	
ZDB-GENE-030131-8389	wu:fb10h04		wu:fb10h04	
ZDB-GENE-030131-839	plagx		pleiomorphic adenoma gene X	
ZDB-GENE-030131-8390	wu:fb10h06		wu:fb10h06	
ZDB-GENE-030131-8392	wu:fb10h10		wu:fb10h10	
ZDB-GENE-030131-8393	wu:fb11a01		wu:fb11a01	
ZDB-GENE-030131-8394	wu:fb11a02		wu:fb11a02	
ZDB-GENE-030131-8396	wu:fb11a05		wu:fb11a05	
ZDB-GENE-030131-8398	si:dkey-42i9.4		si:dkey-42i9.4	
ZDB-GENE-030131-8399	wu:fb11a12		wu:fb11a12	
ZDB-GENE-030131-840	abhd17aa		abhydrolase domain containing 17Aa	
ZDB-GENE-030131-8403	fdxacb1		ferredoxin-fold anticodon binding domain containing 1	
ZDB-GENE-030131-8404	trps1		trichorhinophalangeal syndrome I	
ZDB-GENE-030131-8405	zfand6		zinc finger, AN1-type domain 6	
ZDB-GENE-030131-8406	wu:fb11c02		wu:fb11c02	
ZDB-GENE-030131-8407	si:dkey-193p11.2		si:dkey-193p11.2	
ZDB-GENE-030131-8410	tfg		trk-fused gene	
ZDB-GENE-030131-8413	wu:fb11d03		wu:fb11d03	
ZDB-GENE-030131-8414	pak1ip1		PAK1 interacting protein 1	
ZDB-GENE-030131-8415	col1a2		collagen, type I, alpha 2	
ZDB-GENE-030131-8416	wu:fb11d07		wu:fb11d07	
ZDB-GENE-030131-8417	glulb		glutamate-ammonia ligase (glutamine synthase) b	
ZDB-GENE-030131-8420	wu:fb11d11		wu:fb11d11	
ZDB-GENE-030131-8422	si:dkey-92i15.4		si:dkey-92i15.4	
ZDB-GENE-030131-8423	wu:fb11e10		wu:fb11e10	
ZDB-GENE-030131-8424	wu:fb11f01		wu:fb11f01	
ZDB-GENE-030131-8429	jac1		jacalin 1	
ZDB-GENE-030131-8430	wu:fb11f11		wu:fb11f11	
ZDB-GENE-030131-8434	grna		granulin a	
ZDB-GENE-030131-8436	ptgdsb.1		prostaglandin D2 synthase b, tandem duplicate 1	
ZDB-GENE-030131-8437	znf1059		zinc finger protein 1059	
ZDB-GENE-030131-8438	wu:fb11h06		wu:fb11h06	
ZDB-GENE-030131-8439	wu:fb11h10		wu:fb11h10	
ZDB-GENE-030131-8441	wu:fb12a02		wu:fb12a02	
ZDB-GENE-030131-8442	eif3d		eukaryotic translation initiation factor 3, subunit D	
ZDB-GENE-030131-8443	wu:fb12a05		wu:fb12a05	
ZDB-GENE-030131-8444	wu:fb12a08		wu:fb12a08	
ZDB-GENE-030131-8447	ifi30		interferon, gamma-inducible protein 30	
ZDB-GENE-030131-8448	arpc5a		actin related protein 2/3 complex, subunit 5A	
ZDB-GENE-030131-845	vdac2		voltage-dependent anion channel 2	
ZDB-GENE-030131-8450	wu:fb12b08		wu:fb12b08	
ZDB-GENE-030131-8451	uqcc3		ubiquinol-cytochrome c reductase complex assembly factor 3	
ZDB-GENE-030131-8452	wu:fb12b11		wu:fb12b11	
ZDB-GENE-030131-8453	lig3		ligase III, DNA, ATP-dependent	
ZDB-GENE-030131-8454	si:ch211-157c3.4		si:ch211-157c3.4	
ZDB-GENE-030131-8455	si:ch73-347e22.8		si:ch73-347e22.8	
ZDB-GENE-030131-8461	xpc		xeroderma pigmentosum, complementation group C	
ZDB-GENE-030131-8462	polr3e		polymerase (RNA) III (DNA directed) polypeptide E	
ZDB-GENE-030131-8466	si:dkey-7j14.6		si:dkey-7j14.6	
ZDB-GENE-030131-8467	wu:fb12f01		wu:fb12f01	
ZDB-GENE-030131-8470	b3gnt5a		UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5a	
ZDB-GENE-030131-8471	wu:fb12g02		wu:fb12g02	
ZDB-GENE-030131-8473	oprd1b		opioid receptor, delta 1b	
ZDB-GENE-030131-8474	wu:fb12g07		wu:fb12g07	
ZDB-GENE-030131-8475	usf2		upstream transcription factor 2, c-fos interacting	
ZDB-GENE-030131-8476	wu:fb12g12		wu:fb12g12	
ZDB-GENE-030131-8477	wu:fb12h06		wu:fb12h06	
ZDB-GENE-030131-8479	wu:fb12h11		wu:fb12h11	
ZDB-GENE-030131-848	rbb4l		retinoblastoma binding protein 4, like	
ZDB-GENE-030131-8480	hmgb1b		high mobility group box 1b	
ZDB-GENE-030131-8481	wu:fb13a10		wu:fb13a10	
ZDB-GENE-030131-8482	wu:fb13b04		wu:fb13b04	
ZDB-GENE-030131-8483	wu:fb13b07		wu:fb13b07	
ZDB-GENE-030131-8484	wu:fb13b10		wu:fb13b10	
ZDB-GENE-030131-8485	blmh		bleomycin hydrolase	
ZDB-GENE-030131-8486	si:ch211-202a12.4		si:ch211-202a12.4	
ZDB-GENE-030131-8488	wu:fb13c08		wu:fb13c08	
ZDB-GENE-030131-8491	nup62l		nucleoporin 62 like	
ZDB-GENE-030131-8492	wu:fb13d05		wu:fb13d05	
ZDB-GENE-030131-8494	rps3		ribosomal protein S3	
ZDB-GENE-030131-8497	cyb5r1		cytochrome b5 reductase 1	
ZDB-GENE-030131-8498	wu:fb13e09		wu:fb13e09	
ZDB-GENE-030131-8499	wu:fb13e10		wu:fb13e10	
ZDB-GENE-030131-8501	wu:fb13f03		wu:fb13f03	
ZDB-GENE-030131-8505	wu:fb13g07		wu:fb13g07	
ZDB-GENE-030131-8507	wu:fb13g09		wu:fb13g09	
ZDB-GENE-030131-8510	wu:fb13h03		wu:fb13h03	
ZDB-GENE-030131-8512	rpl21		ribosomal protein L21	
ZDB-GENE-030131-8513	wu:fb13h08		wu:fb13h08	
ZDB-GENE-030131-8516	si:ch211-183d21.1		si:ch211-183d21.1	
ZDB-GENE-030131-8517	zgc:162941		zgc:162941	
ZDB-GENE-030131-8520	wu:fb14b01		wu:fb14b01	
ZDB-GENE-030131-8522	si:ch211-114c12.2		si:ch211-114c12.2	
ZDB-GENE-030131-8525	tysnd1		trypsin domain containing 1	
ZDB-GENE-030131-8529	wu:fb14c10		wu:fb14c10	
ZDB-GENE-030131-853	wu:fb51a10		wu:fb51a10	
ZDB-GENE-030131-8533	wu:fb14d05		wu:fb14d05	
ZDB-GENE-030131-8535	wu:fb14d07		wu:fb14d07	
ZDB-GENE-030131-8536	wu:fb14d09		wu:fb14d09	
ZDB-GENE-030131-8538	si:dkeyp-1h4.9		si:dkeyp-1h4.9	
ZDB-GENE-030131-8539	wu:fb14e03		wu:fb14e03	
ZDB-GENE-030131-8541	capgb		capping protein (actin filament), gelsolin-like b	
ZDB-GENE-030131-8542	herc1		HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	
ZDB-GENE-030131-8545	wu:fb14f12		wu:fb14f12	
ZDB-GENE-030131-8546	si:ch1073-459j12.1		si:ch1073-459j12.1	
ZDB-GENE-030131-8547	wu:fb14g03		wu:fb14g03	
ZDB-GENE-030131-8548	wu:fb14g06		wu:fb14g06	
ZDB-GENE-030131-8550	hadhb		hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit	
ZDB-GENE-030131-8551	wu:fb14h03		wu:fb14h03	
ZDB-GENE-030131-8554	ywhaz		tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide	
ZDB-GENE-030131-8555	wu:fb15a03		wu:fb15a03	
ZDB-GENE-030131-8556	ppiaa		peptidylprolyl isomerase Aa (cyclophilin A)	
ZDB-GENE-030131-8557	cyfip1		cytoplasmic FMR1 interacting protein 1	
ZDB-GENE-030131-856	wu:fb51b06		wu:fb51b06	
ZDB-GENE-030131-8561	thy1		Thy-1 cell surface antigen	
ZDB-GENE-030131-8562	wu:fb15c07		wu:fb15c07	
ZDB-GENE-030131-8563	eif4bb		eukaryotic translation initiation factor 4Bb	
ZDB-GENE-030131-8567	gsnb		gelsolin b	
ZDB-GENE-030131-8568	si:dkey-183i3.5		si:dkey-183i3.5	
ZDB-GENE-030131-8569	txndc9		thioredoxin domain containing 9	
ZDB-GENE-030131-857	trim69		tripartite motif containing 69	
ZDB-GENE-030131-8573	wu:fb15g03		wu:fb15g03	
ZDB-GENE-030131-8574	wu:fb15g09		wu:fb15g09	
ZDB-GENE-030131-8575	tmsb1		thymosin beta 1	
ZDB-GENE-030131-8576	atg3		autophagy related 3	
ZDB-GENE-030131-8579	si:ch211-229n2.7		si:ch211-229n2.7	
ZDB-GENE-030131-858	stx6		syntaxin 6	
ZDB-GENE-030131-8580	wu:fb15h07		wu:fb15h07	
ZDB-GENE-030131-8581	zgc:56493		zgc:56493	
ZDB-GENE-030131-8582	wu:fb15h11		wu:fb15h11	
ZDB-GENE-030131-8583	wu:fb15h12		wu:fb15h12	
ZDB-GENE-030131-8585	rpl17		ribosomal protein L17	
ZDB-GENE-030131-8589	dhx16		DEAH (Asp-Glu-Ala-His) box polypeptide 16	
ZDB-GENE-030131-8594	abracl		ABRA C-terminal like	
ZDB-GENE-030131-8596	wu:fa91d01		wu:fa91d01	
ZDB-GENE-030131-8599	icn		ictacalcin	
ZDB-GENE-030131-860	wu:fb51c01		wu:fb51c01	
ZDB-GENE-030131-8600	wu:fa91d09		wu:fa91d09	
ZDB-GENE-030131-8603	wu:fa91e09		wu:fa91e09	
ZDB-GENE-030131-8605	wu:fa91f01		wu:fa91f01	
ZDB-GENE-030131-8606	rps26		ribosomal protein S26	
ZDB-GENE-030131-8612	wu:fa91h02		wu:fa91h02	
ZDB-GENE-030131-8613	wu:fa91h05		wu:fa91h05	
ZDB-GENE-030131-8615	b4galnt3b		beta-1,4-N-acetyl-galactosaminyl transferase 3b	
ZDB-GENE-030131-8617	ch25hl1.1		cholesterol 25-hydroxylase like 1, tandem duplicate 1	
ZDB-GENE-030131-8618	wu:fa92a12		wu:fa92a12	
ZDB-GENE-030131-862	wu:fb51c10		wu:fb51c10	
ZDB-GENE-030131-8623	csde1		cold shock domain containing E1, RNA-binding	
ZDB-GENE-030131-8625	tubb4b		tubulin, beta 4B class IVb	
ZDB-GENE-030131-8626	rps8a		ribosomal protein S8a	
ZDB-GENE-030131-863	si:ch1073-143l10.2		si:ch1073-143l10.2	
ZDB-GENE-030131-8631	rps14		ribosomal protein S14	
ZDB-GENE-030131-8636	si:ch211-217k17.11		si:ch211-217k17.11	
ZDB-GENE-030131-8638	si:ch211-1i11.3		si:ch211-1i11.3	
ZDB-GENE-030131-8639	samsn1a		SAM domain, SH3 domain and nuclear localisation signals 1a	
ZDB-GENE-030131-8640	wu:fa92h06		wu:fa92h06	
ZDB-GENE-030131-8642	wu:fa92h08		wu:fa92h08	
ZDB-GENE-030131-8643	jac4		jacalin 4	
ZDB-GENE-030131-8646	rpl9		ribosomal protein L9	
ZDB-GENE-030131-8648	wu:fa93a08		wu:fa93a08	
ZDB-GENE-030131-865	gmcl1		germ cell-less, spermatogenesis associated 1	
ZDB-GENE-030131-8652	wu:fa93c05		wu:fa93c05	
ZDB-GENE-030131-8653	wu:fa93c10		wu:fa93c10	
ZDB-GENE-030131-8654	rpl7		ribosomal protein L7	
ZDB-GENE-030131-8656	rpl10		ribosomal protein L10	
ZDB-GENE-030131-8657	rpl30		ribosomal protein L30	
ZDB-GENE-030131-866	fnta		farnesyltransferase, CAAX box, alpha	
ZDB-GENE-030131-8660	wu:fa93e07		wu:fa93e07	
ZDB-GENE-030131-8662	slco3a1		solute carrier organic anion transporter family, member 3A1	
ZDB-GENE-030131-8663	rplp1		ribosomal protein, large, P1	
ZDB-GENE-030131-867	atp2a2b		ATPase, Ca++ transporting, cardiac muscle, slow twitch 2b	
ZDB-GENE-030131-8670	rpl27a		ribosomal protein L27a	
ZDB-GENE-030131-8671	rpl6		ribosomal protein L6	
ZDB-GENE-030131-8672	wu:fa94a01		wu:fa94a01	
ZDB-GENE-030131-8673	crfb1		cytokine receptor family member b1	
ZDB-GENE-030131-8678	wu:fa94b01		wu:fa94b01	
ZDB-GENE-030131-868	cnih4		cornichon family AMPA receptor auxiliary protein 4	
ZDB-GENE-030131-8680	cops7a		COP9 constitutive photomorphogenic homolog subunit 7A	
ZDB-GENE-030131-8681	ptmab		prothymosin, alpha b	
ZDB-GENE-030131-8683	wu:fa94c07		wu:fa94c07	
ZDB-GENE-030131-8687	wu:fa94d07		wu:fa94d07	
ZDB-GENE-030131-8690	zgc:63831		zgc:63831	
ZDB-GENE-030131-8691	wu:fa94e01		wu:fa94e01	
ZDB-GENE-030131-8692	si:dkey-118j18.2		si:dkey-118j18.2	
ZDB-GENE-030131-8693	rnf38		ring finger protein 38	
ZDB-GENE-030131-8695	si:dkey-169i5.4		si:dkey-169i5.4	
ZDB-GENE-030131-8698	WITHDRAWN:wu:fa94g04		WITHDRAWN:wu:fa94g04	
ZDB-GENE-030131-8699	si:ch211-244b2.4		si:ch211-244b2.4	
ZDB-GENE-030131-87	hm:zeh1192		hm:zeh1192	
ZDB-GENE-030131-870	wu:fb51e12		wu:fb51e12	
ZDB-GENE-030131-8700	wu:fa94h02		wu:fa94h02	
ZDB-GENE-030131-8702	wu:fa94h07		wu:fa94h07	
ZDB-GENE-030131-8703	wu:fa94h12		wu:fa94h12	
ZDB-GENE-030131-8704	wu:fb04a02		wu:fb04a02	
ZDB-GENE-030131-8708	rps15a		ribosomal protein S15a	
ZDB-GENE-030131-8709	wu:fb04b08		wu:fb04b08	
ZDB-GENE-030131-871	wu:fb51f10		wu:fb51f10	
ZDB-GENE-030131-8710	wu:fb04b11		wu:fb04b11	
ZDB-GENE-030131-8713	l3mbtl2		l(3)mbt-like 2 (Drosophila)	
ZDB-GENE-030131-8714	abcf2a		ATP-binding cassette, sub-family F (GCN20), member 2a	
ZDB-GENE-030131-8715	wu:fb04f07		wu:fb04f07	
ZDB-GENE-030131-8716	wu:fb04f10		wu:fb04f10	
ZDB-GENE-030131-8718	wu:fb04h03		wu:fb04h03	
ZDB-GENE-030131-8719	ahnak		AHNAK nucleoprotein	
ZDB-GENE-030131-872	irs1		insulin receptor substrate 1	
ZDB-GENE-030131-8720	ptx3a		pentraxin 3, long a	
ZDB-GENE-030131-8721	wu:fb05a08		wu:fb05a08	
ZDB-GENE-030131-8722	wu:fb05b01		wu:fb05b01	
ZDB-GENE-030131-8726	ufsp2		ufm1-specific peptidase 2	
ZDB-GENE-030131-8729	wu:fb05d03		wu:fb05d03	
ZDB-GENE-030131-8730	psmc1a		proteasome 26S subunit, ATPase 1a	
ZDB-GENE-030131-8731	btf3		basic transcription factor 3	
ZDB-GENE-030131-8733	vmp1		vacuole membrane protein 1	
ZDB-GENE-030131-8735	wu:fb05e06		wu:fb05e06	
ZDB-GENE-030131-8738	wu:fb05e12		wu:fb05e12	
ZDB-GENE-030131-8740	wu:fb05f05		wu:fb05f05	
ZDB-GENE-030131-8741	serp1		stress-associated endoplasmic reticulum protein 1	
ZDB-GENE-030131-8742	ggps1		geranylgeranyl diphosphate synthase 1	
ZDB-GENE-030131-8743	sod3b		superoxide dismutase 3, extracellular b	
ZDB-GENE-030131-8744	wu:fb05g01		wu:fb05g01	
ZDB-GENE-030131-8748	wu:fb05h02		wu:fb05h02	
ZDB-GENE-030131-8750	wu:fb05h10		wu:fb05h10	
ZDB-GENE-030131-8752	rpl38		ribosomal protein L38	
